ID Number,S/N,Road Name,Length,Paved_Good,Paved_Fair,Paved_Poor,Gravel_Good,Gravel_Fair,Gravel_Poor,Earth_Good,Earth_Fair,Earth_Poor,Region,District
12692,0,Kinguruwira-pangawe Rd,6.5,0,0,0,0,0,0,0,0,6.1,Morogoro,Morogoro District Council
12693,0,Dithumi-kolelo-lukange Rd,24.7,0,0,0,0,0,0,0,4.7,20,Morogoro,Morogoro District Council
12694,0,Kolelo-kasanga Rd -d,7.7,0,0,0,0,0,0,0,0.7,7,Morogoro,Morogoro District Council
12695,0,Kilengezi-kongwa Rd,7.7,0,0,0,0,0,0,0,3,5,Morogoro,Morogoro District Council
12696,0,Dakawa-singisa Mission Rd,24,0,0,0,0,0,0,0,4,20,Morogoro,Morogoro District Council
12699,0,Ngerengere-sinyaulime Rd,5.4,0,0,0,0,0,0,0,0,5.4,Morogoro,Morogoro District Council
12700,0,Matuli-lulongwe Rd,6.1,0,0,0,0,0,0,0,0,6.1,Morogoro,Morogoro District Council
12701,0,Kwaba-ng'ese Rd,7.8,0,0,0,0,0,0,0,0,7.8,Morogoro,Morogoro District Council
12702,0,Mguzi-kingolwira Rd,10.7,0,0,0,0,0,0,0,0,10.7,Morogoro,Morogoro District Council
12703,0,Kinonko-bwawani Rd,12,0,0,0,0,0,0,0,3,9,Morogoro,Morogoro District Council
12704,0,Mtego Wa Simba-kizinga Rd,7.8,0,0,0,0,0,0,0,0,7.8,Morogoro,Morogoro District Council
12705,0,Mkambarani-pangawe Rd,5.7,0,0,0,0,0,0,3,0,2.7,Morogoro,Morogoro District Council
12706,0,Mkuyuni-uponda Rd,7.6,0,0,0,0,0,0,0,0,7.6,Morogoro,Morogoro District Council
12707,0,Nige-lundi-gong'olo Rd,10.3,0,0,0,0,0,0,5,0,5.3,Morogoro,Morogoro District Council
12708,0,Chamanyani-tununguo Rd,25,0,0,0,0,0,0,10,8,7,Morogoro,Morogoro District Council
12709,0,Kikola-maembe Rd,3.1,0,0,0,0,0,0,0,0,3.1,Morogoro,Morogoro District Council
12710,0,Kibwaya-mfumbwe Rd,5,0,0,0,0,0,0,0,0,5,Morogoro,Morogoro District Council
12711,0,Mkuyuni-gizigizi Rd,2.5,0,0,0,0,0,0,0,1,1.5,Morogoro,Morogoro District Council
12712,0,Mvuha-tulo Rd,2.7,0,0,0,0,0,0,0,0,2.7,Morogoro,Morogoro District Council
12713,0,Muhunga Mkola-kinonko Rd ,8.3,0,0,0,0,0,0,0,2,6.3,Morogoro,Morogoro District Council
12716,0,Sesenga - Lumbachini,24,0,0,0,0,0,0,0,8,16,Morogoro,Morogoro District Council
12717,0,Kangazi - Mtombozi -nemere- Baga,12.1,0,0,0,0,2.6,0,0,9.5,0,Morogoro,Morogoro District Council
12718,0,Lubasazi - Bungu,7,0,0,0,0,0,0,0,7,0,Morogoro,Morogoro District Council
12719,0,Kwaba - Usungura - Usungura,22,0,0,0,0,0,0,0,0,22,Morogoro,Morogoro District Council
12720,0,Mkuyuni - Luholole,4,0,0,0,0,2,0,2,0,0,Morogoro,Morogoro District Council
12721,0,Kiroka - Bamba,9,0,0,0,0,0,0,4.5,4.5,0,Morogoro,Morogoro District Council
12722,0,Kibwaya - Mfumbwe,5,0,0,0,0,0,0,0,0,5,Morogoro,Morogoro District Council
12723,0,Tandai - Amini,7,0,0,0,0,0,0,0,0,7,Morogoro,Morogoro District Council
12724,0,Tawa - Kibungo Juu - Nyingwa,24,0,0,0,0,0,0,0,10,14,Morogoro,Morogoro District Council
12725,0,Ngerengere - Kidugalo,17,0,0,0,2,7,0,0,8,0,Morogoro,Morogoro District Council
12726,0,Kilengezi - Kongwa,8,0,0,0,8,0,0,0,0,0,Morogoro,Morogoro District Council
12729,0,Sangasanga - Mdaula,12,0,0,0,0,12,0,0,0,0,Morogoro,Morogoro District Council
12730,0,Ngerengere - Sangasanga - Kidugalo,16,0,0,0,0,0,0,6,3,7,Morogoro,Morogoro District Council
12731,0,Nige - Lundi - Ngong'olo Tambuu,17,0,0,0,0,4,0,0,0,13,Morogoro,Morogoro District Council
12732,0,Kiswila - Konde,6,0,0,0,0,0,0,0,0,6,Morogoro,Morogoro District Council
12733,0,Mngazi - Singisa - Nyamigadu,30,0,0,0,0,0,0,6,10,14,Morogoro,Morogoro District Council
12734,0,Duthumi - Kolero - Kasanga,28,0,0,0,10,0,0,10,8,0,Morogoro,Morogoro District Council
12735,0,Kidugalo - Visaraka - Seregete 'b',50,0,0,0,0,0,0,0,0,50,Morogoro,Morogoro District Council
12736,0,Ngerengere - Kiburumwa,76,0,0,0,20,10,0,0,30,16,Morogoro,Morogoro District Council
12737,0,Matuli - Lulongwe,6,0,0,0,0,0,0,0,0,6,Morogoro,Morogoro District Council
12738,0,Pangawe - Kingolwira,6.5,0,0,0,0,0,0,0,0,6.5,Morogoro,Morogoro District Council
12739,0,Mkuyuni - Luholole,4,0,0,0,0,2,0,2,0,0,Morogoro,Morogoro District Council
12740,0,Kiroka - Bamba,9,0,0,0,0,0,0,4.5,4.5,0,Morogoro,Morogoro District Council
12741,0,Mihovu - Tulo,3.3,0,0,0,0,0,0,0,0,3.3,Morogoro,Morogoro District Council
12742,0,Mkuyuni - Changa,6.4,0,0,0,0,0,0,0,0,6.4,Morogoro,Morogoro District Council
12743,0,Milengwelengwe - Sesenga,5,0,0,0,0,0,0,0,0,5,Morogoro,Morogoro District Council
12744,0,Kibwaya - Mfumbwe,5,0,0,0,0,0,0,0,0,5,Morogoro,Morogoro District Council
12745,0,Mnguzi - Kingolwira,21,0,0,0,0,0,0,0,0,21,Morogoro,Morogoro District Council
12746,0,Mngata - Lukange,10,0,0,0,0,0,0,0,0,10,Morogoro,Morogoro District Council
12747,0,Gwata - Kinonko- M/mkola,15.8,0,0,0,0,5.6,0,5,0,5.2,Morogoro,Morogoro District Council
12748,0,Mvuha - Tulo - Kongwa,6.4,0,0,0,0,0,0,0,0,6.4,Morogoro,Morogoro District Council
12749,0,Mkuyuni - Kibuko,8.8,0,0,0,0,0,0,0,0,8.8,Morogoro,Morogoro District Council
12750,0,Kisanzala - Vihengele,7.3,0,0,0,0,0,0,0,0,7.3,Morogoro,Morogoro District Council
12751,0,Kiroka - Mahembe - Diovuva,3.5,0,0,0,2,0,0,0,1.5,0,Morogoro,Morogoro District Council
12752,0,Kolero - Lukange,5,0,0,0,0,0,0,0,0,5,Morogoro,Morogoro District Council
12753,0,Mkuyuni - Uponda,7.6,0,0,0,0,0,0,0,0,7.6,Morogoro,Morogoro District Council
12754,0,Mtego Wa Simba - Kizinga,14,0,0,0,0,0,0,8,6,0,Morogoro,Morogoro District Council
12755,0,Tandai - Amini,7,0,0,0,0,0,0,0,0,7,Morogoro,Morogoro District Council
12778,1,Tandahimba - Mivanga ,9,0,0,0,0,5,1,0,3,0,Mtwara,Tandahimba District Council
12779,2,Ghalani - Sokoni,0.1,0,0,0,0,0,0,0,0.1,0,Mtwara,Tandahimba District Council
12780,3,Mitondi B - Tandahimba,8,0,0,0,0,0,0,0,8,0,Mtwara,Tandahimba District Council
12781,4,Tandahimba - Lyenje,12,0,0,0,0,7,0,0,5,0,Mtwara,Tandahimba District Council
12782,5,Mmwindi - Tandahimba,5,0,0,0,0,5,0,0,0,0,Mtwara,Tandahimba District Council
12783,6,Tandahimba - Namikupa,10.7,0,0,0,4,2.5,0,0,4.2,0,Mtwara,Tandahimba District Council
12784,7,Malamba - Mkonjowano,23.5,0,0,0,0,0,0,0,21,2.5,Mtwara,Tandahimba District Council
12785,8,Mnaida - Nyundo,5.8,0,0,0,0,0,0,0,5.8,0,Mtwara,Tandahimba District Council
12786,9,Lyenje - Chaume,15,0,0,0,0,0,0,0,15,0,Mtwara,Tandahimba District Council
12787,10,Chaume - Mweru-mkonjowano,9.2,0,0,0,0,0,0,0,9.2,0,Mtwara,Tandahimba District Council
12788,11,Mkonjowano - Luagala,8,0,0,0,0,6,0,0,2,0,Mtwara,Tandahimba District Council
12789,12,Luagala - Mdimba,11.6,0,0,0,0,2,0,0,9.6,0,Mtwara,Tandahimba District Council
12790,13,Namkumbe - Mdimba,10.7,0,0,0,0,0,0,0,4,6.7,Mtwara,Tandahimba District Council
12791,14,Mdimba - Milongodi,12,0,0,0,0,0,0,0,9,3,Mtwara,Tandahimba District Council
12792,15,Mambamba - Mndumbwe,6.7,0,0,0,0,0,0,0,4.2,2.5,Mtwara,Tandahimba District Council
12793,16,Mdimba - Chingungwe,8,0,0,0,0,0,0,0,6,2,Mtwara,Tandahimba District Council
12794,17,Chingungwe -mkupete- Mahuta,8.4,0,0,0,0,0,0,0,6,2.4,Mtwara,Tandahimba District Council
